"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NUETBUS","200603","0.664927","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200604","0.600714","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200605","0.655064","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200606","0.713665","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200607","0.753266","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200608","0.751488","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200609","0.695413","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200610","0.60011","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200611","0.640629","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200612","0.73556","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200613","8.214626","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200701","0.776251","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200702","0.684143","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200703","0.674497","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200704","0.601035","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200705","0.682043","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200706","0.722934","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200707","0.762954","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200708","0.763084","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200709","0.708832","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200710","0.647062","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200711","0.680729","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200712","0.755027","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200713","8.458589","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200801","0.739318","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200802","0.680743","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200803","0.676417","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200804","0.599242","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200805","0.67756","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200806","0.734978","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200807","0.776775","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200808","0.758994","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200809","0.700847","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200810","0.656598","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200811","0.662742","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200812","0.762278","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200813","8.426491","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200901","0.775038","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200902","0.671752","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200903","0.703269","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200904","0.621353","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200905","0.683971","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200906","0.729356","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200907","0.762973","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200908","0.755606","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200909","0.687698","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200910","0.606841","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200911","0.617805","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200912","0.739558","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200913","8.35522","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201001","0.758495","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201002","0.681945","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201003","0.675562","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201004","0.602151","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201005","0.696713","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201006","0.713885","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201007","0.75164","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201008","0.748093","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201009","0.725068","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201010","0.655872","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201011","0.654872","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201012","0.770138","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201013","8.434433","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201101","0.761181","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201102","0.677953","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201103","0.687083","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201104","0.570783","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201105","0.596583","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201106","0.682987","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201107","0.757017","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201108","0.746487","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201109","0.699506","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201110","0.662758","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201111","0.674655","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201112","0.751706","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201113","8.268698","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201201","0.758482","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201202","0.669053","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201203","0.646854","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201204","0.585471","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201205","0.650551","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201206","0.682603","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201207","0.724406","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201208","0.729361","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201209","0.67601","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201210","0.626049","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201211","0.594293","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201212","0.718688","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201213","8.061822","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201301","0.746119","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201302","0.64244","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201303","0.657737","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201304","0.593157","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201305","0.6567","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201306","0.694124","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201307","0.737064","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201308","0.745477","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201309","0.687533","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201310","0.660205","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201311","0.678929","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201312","0.744947","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201313","8.244433","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201401","0.765208","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201402","0.655141","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201403","0.652611","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201404","0.589726","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201405","0.658367","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201406","0.712658","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201407","0.752422","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201408","0.743936","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201409","0.706343","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201410","0.652547","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201411","0.681301","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201412","0.767299","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201413","8.337559","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201501","0.776715","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201502","0.66368","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201503","0.67503","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201504","0.625226","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201505","0.688414","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201506","0.716542","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201507","0.746829","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201508","0.75732","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201509","0.69521","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201510","0.633451","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201511","0.63024","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201512","0.728229","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201513","8.336886","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201601","0.758537","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201602","0.686509","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201603","0.691851","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201604","0.656112","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201605","0.696324","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201606","0.702587","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201607","0.735784","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201608","0.748095","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201609","0.684522","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201610","0.63521","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201611","0.681705","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201612","0.749517","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201613","8.426753","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201701","0.764768","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201702","0.664778","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201703","0.68081","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201704","0.593479","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201705","0.64127","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201706","0.700866","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201707","0.745875","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201708","0.757067","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201709","0.712236","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201710","0.690239","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201711","0.696756","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201712","0.770824","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201713","8.418968","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201801","0.780456","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201802","0.67738","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201803","0.700826","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201804","0.618237","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201805","0.703833","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201806","0.728583","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201807","0.757528","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201808","0.755713","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201809","0.676697","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201810","0.620995","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201811","0.668643","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201812","0.749177","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201813","8.438068","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201901","0.769584","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201902","0.675753","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201903","0.679562","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201904","0.632586","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201905","0.700904","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201906","0.718461","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201907","0.753898","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201908","0.750891","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201909","0.689836","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201910","0.647745","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201911","0.669598","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201912","0.763034","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201913","8.451852","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202001","0.774776","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202002","0.688502","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202003","0.668515","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202004","0.61809","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202005","0.672074","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202006","0.702024","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202007","0.7248","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202008","0.720588","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202009","0.686588","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202010","0.6201","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202011","0.645145","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202012","0.729872","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202013","8.251075","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202101","0.748098","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202102","0.656549","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202103","0.664413","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202104","0.595413","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202105","0.661137","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202106","0.689048","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202107","0.717845","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202108","0.724517","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202109","0.672879","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202110","0.593874","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202111","0.654413","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202112","0.737537","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202113","8.115723","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202201","0.736046","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202202","0.645056","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202203","0.65863","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202204","0.576615","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202205","0.661007","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202206","0.685346","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202207","0.718109","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202208","0.718526","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202209","0.664673","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202210","0.614741","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","202211","0.647029","2","Nuclear Electric Power Production","Quadrillion Btu"
"REPRBUS","194913","2.973984","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195013","2.977718","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195113","2.958464","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195213","2.940181","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195313","2.83146","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195413","2.754099","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195513","2.783987","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195613","2.850582","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195713","2.849194","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195813","2.91509","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","195913","2.901339","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196013","2.928204","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196113","2.952226","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196213","3.117444","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196313","3.096431","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196413","3.225248","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196513","3.395816","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196613","3.432462","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196713","3.690213","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196813","3.772656","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","196913","4.094892","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197013","4.070021","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197113","4.262213","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197213","4.382009","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197301","0.403981","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197302","0.3609","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197303","0.400161","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197304","0.38047","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197305","0.392141","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197306","0.377232","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197307","0.367325","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197308","0.353757","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197309","0.307006","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197310","0.323453","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197311","0.337817","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197312","0.406694","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197313","4.410938","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197401","0.437467","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197402","0.399942","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197403","0.423474","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197404","0.422323","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197405","0.427657","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197406","0.409281","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197407","0.409719","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197408","0.386101","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197409","0.35391","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197410","0.343703","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197411","0.351633","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197412","0.376642","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197413","4.741852","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197501","0.392756","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197502","0.368278","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197503","0.42349","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197504","0.405368","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197505","0.421283","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197506","0.411622","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197507","0.398459","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197508","0.36823","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197509","0.341957","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197510","0.368786","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197511","0.383196","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197512","0.403696","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197513","4.68712","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197601","0.421775","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197602","0.396173","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197603","0.427044","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197604","0.396931","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197605","0.415728","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197606","0.411555","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197607","0.421425","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197608","0.398129","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197609","0.356984","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197610","0.369186","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197611","0.351386","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197612","0.360834","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197613","4.727151","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197701","0.378521","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197702","0.304328","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197703","0.368966","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197704","0.351301","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197705","0.356923","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197706","0.336485","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197707","0.336903","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197708","0.335881","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197709","0.328075","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197710","0.341368","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197711","0.370168","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197712","0.400048","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197713","4.208966","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197801","0.438983","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197802","0.391866","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197803","0.433459","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197804","0.434379","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197805","0.475883","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197806","0.432628","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197807","0.431461","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197808","0.408417","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197809","0.392287","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197810","0.379436","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197811","0.379078","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197812","0.407564","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197813","5.00544","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197901","0.447796","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197902","0.390487","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197903","0.457799","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197904","0.445932","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197905","0.48908","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197906","0.441683","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197907","0.424513","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197908","0.40921","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197909","0.378903","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197910","0.397602","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197911","0.41474","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197912","0.425109","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","197913","5.122854","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","198001","0.478943","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","198002","0.424298","3","Total Renewable Energy Production","Quadrillion Btu"
"REPRBUS","198003","0.469134","3","Total Renewable Energy Production","Quadrillion Btu"
